<Response [200]>
000000,1633302985,SC,0,0+363+0.000+0+0+0.43+88.6+0.93+29.9+1.70+101.08+0.406+37.1+1.4+0.6+0+0.01+0.43+0.93,3.74, 
000000,1633304665,SC,0,0+53+0.000+0+0+0.41+115.9+1.17+28.1+1.55+101.08+0.409+33.8+1.4+0.6+0-0.18+0.36+1.17,3.74, 
000000,1633304845,SC,0,0+34+0.000+0+0+0.32+105.5+0.63+27.7+1.53+101.07+0.418+32.3+1.4+0.5+0-0.09+0.31+0.63,3.73, 
000000,1633323175,SC,0,0+0+0.000+0+0+0.12+125.2+0.27+16.4+1.56+101.12+0.835+16.2+1.2+0.3+0-0.07+0.10+0.27,3.65, 
000000,1633327225,SC,0,0+0+0.000+0+0+0.11+243.1+0.23+15.4+1.58+101.18+0.904+14.9+1.5+0.4+0-0.05-0.10+0.23,3.64, 
000000,1633340971,SC,0,0+0+0.000+0+0+0.09+290.0+0.17+12.2+1.21+101.13+0.850+11.9+1.4+0.5+0+0.03-0.09+0.17,3.57, 
000000,1633341235,SC,0,0+0+0.000+0+0+0.07+288.3+0.13+12.2+1.20+101.13+0.849+11.9+1.7+0.4+0+0.02-0.07+0.13,3.58, 
000000,1633341444,SC,0,0+0+0.000+0+0+0.05+170.1+0.11+12.1+1.20+101.13+0.848+11.8+1.4+0.4+0-0.05+0.01+0.11,3.58, 
000001,1633341604,SC,0,0+0+0.000+0+0+0.06+169.2+0.10+12.0+1.20+101.12+0.855+11.8+1.6+0.4+0-0.06+0.01+0.10,3.57, 
000000,1633342560,SC,0,0+0+0.000+0+0+0.10+190.1+0.14+11.8+1.17+101.12+0.850+11.6+1.4+0.5+0-0.10-0.02+0.14,3.57, 
000000,1633342705,SC,0,0+0+0.000+0+0+0.08+195.0+0.13+11.8+1.17+101.11+0.843+11.6+1.5+0.5+0-0.08-0.02+0.13,3.57, 
000000,1633342950,SC,0,0+0+0.000+0+0+0.10+211.8+0.12+11.7+1.16+101.11+0.846+11.5+1.3+0.4+0-0.08-0.05+0.12,3.57, 
000000,1633344714,SC,0,0+0+0.000+0+0+0.10+219.2+0.19+11.7+1.16+101.10+0.840+11.4+1.4+0.3+0-0.08-0.06+0.19,3.56, 
000000,1633345404,SC,0,0+0+0.000+0+0+0.13+221.8+0.19+11.7+1.19+101.08+0.868+11.3+1.5+0.5+0-0.10-0.09+0.19,3.55, 
000000,1633346395,SC,0,0+0+0.000+0+0+0.10+206.2+0.18+11.6+1.20+101.07+0.876+11.3+1.3+0.3+0-0.09-0.04+0.18,3.55, 
000000,1633370821,SC,0,0+63+0.000+0+0+0.51+112.9+0.95+22.3+1.65+101.15+0.609+23.1+1.5+0.6+0-0.20+0.47+0.95,3.53, 
000001,1633374001,SC,0,0+147+0.000+0+0+0.65+115.1+1.73+21.5+1.65+101.15+0.643+23.1+1.4+0.4+0-0.27+0.58+1.73,3.61, 
000000,1633391125,3.85,SC,48,0+140+0.000+0+0+0.18+166.2+1.91+24.5+1.65+100.96+0.536+23.1+0.1+2.1+0-0.18+0.04+1.91, 
000001,1633392005,3.78,SC,48,0+13+0.000+0+0+0.10+198.3+0.23+24.5+1.65+100.89+0.537+23.1+0.0+2.0+0-0.10-0.03+0.23, 
000002,1633395605,3.77,SC,48,0+31+0.000+0+0+0.51+300.7+1.96+20.3+1.65+100.95+0.699+23.1+5.3+1.7+0+0.26-0.44+1.96, 
000003,1633399205,3.75,SC,48,0+10+0.000+0+0+0.47+297.6+3.74+16.8+1.65+100.96+0.863+23.1+5.5+1.8+0+0.22-0.42+3.74, 
000004,1633402805,3.74,SC,48,0+0+0.000+0+0+0.20+277.6+0.81+15.5+1.65+101.02+0.934+23.1+5.6+1.7+0+0.03-0.20+0.81, 
000005,1633406405,3.74,SC,48,0+0+0.000+0+0+0.26+254.4+1.09+14.4+1.63+101.07+0.996+23.1+5.5+1.6+0-0.07-0.25+1.09, 
000006,1633410005,3.71,SC,48,0+0+0.000+0+0+0.25+248.3+0.91+13.6+1.56+101.12+1.000+23.1+5.7+1.6+0-0.09-0.23+0.91, 
000007,1633413605,3.69,SC,48,0+0+0.000+0+0+0.32+272.6+1.15+13.3+1.53+101.16+1.000+23.1+5.6+1.6+0+0.01-0.32+1.15, 
000008,1633417205,3.68,SC,48,0+0+0.000+0+0+0.16+279.1+0.62+12.9+1.48+101.18+1.000+23.1+5.7+1.5+0+0.03-0.16+0.62, 
000009,1633420805,3.66,SC,48,0+0+0.000+0+0+0.21+256.1+1.05+12.5+1.44+101.17+1.000+23.1+5.9+1.7+0-0.05-0.20+1.05, 
000010,1633424405,3.61,SC,48,0+0+0.000+0+0+0.15+286.3+0.40+12.1+1.41+101.21+1.000+23.1+5.3+1.5+0+0.04-0.14+0.40, 
000011,1633428005,3.63,SC,48,0+0+0.000+0+0+0.31+278.4+1.70+12.7+1.47+101.23+1.000+23.1+5.7+1.7+0+0.05-0.31+1.70, 
000012,1633431605,3.61,SC,48,0+0+0.000+0+0+0.25+293.1+0.89+13.0+1.49+101.23+1.000+23.1+5.7+1.4+0+0.10-0.23+0.89, 
000000,1633478504,4.05,SC,48,0+27+0.000+0+0+0.54+111.6+1.46+22.6+1.65+101.17+0.600+23.1+0.0+1.3+0-0.20+0.50+1.46, 
000006,1633500104,3.92,SC,48,0+0+0.000+0+0+0.93+190.7+2.38+14.8+1.65+101.45+0.978+23.1-1.9+3.9+0-0.92-0.17+2.38, 
000007,1633503704,3.93,SC,48,0+0+0.000+0+0+2.14+160.1+6.71+14.8+1.65+101.47+0.979+23.1-1.8+4.0+0-2.01+0.73+6.71, 
000008,1633507304,3.93,SC,48,0+0+0.000+0+0+1.99+205.5+5.22+14.6+1.65+101.50+0.990+23.1-1.9+4.0+0-1.80-0.86+5.22, 
000009,1633510904,3.92,SC,48,0+0+0.000+0+0+1.71+206.6+4.81+14.2+1.62+101.51+1.000+23.1-1.7+4.1+0-1.53-0.76+4.81, 
000001,1633482104,3.96,SC,48,0+17+0.000+0+0+3.70+15.4+13.42+17.4+1.65+101.24+0.833+23.1-1.8+3.9+0+3.57+0.98+13.42, 
000023,1633561304,3.83,SC,48,0+414+0.000+0+0+1.74+179.6+4.80+19.9+1.65+101.38+0.711+23.1-1.9+3.9+0-1.74+0.01+4.80, 
000012,1633521704,3.92,SC,48,0+0+0.000+0+0+1.27+196.6+3.64+14.4+1.64+101.46+0.999+23.1-1.8+4.0+0-1.22-0.36+3.64, 
000002,1633485704,3.95,SC,48,0+4+0.000+0+0+1.14+16.3+9.49+15.2+1.65+101.24+0.956+23.1-1.8+4.0+0+1.10+0.32+9.49, 
000003,1633489304,3.94,SC,48,0+0+0.000+0+0+0.71+36.3+2.52+14.4+1.63+101.30+1.000+23.1-1.7+4.1+0+0.57+0.42+2.52, 
000004,1633492904,3.94,SC,48,0+0+0.000+0+0+0.86+191.9+2.42+14.3+1.63+101.36+1.000+23.1-1.7+3.8+0-0.84-0.18+2.42, 
000005,1633496624,3.93,SC,48,0+0+0.000+0+0+0.77+226.5+2.50+14.5+1.64+101.40+0.996+23.1-1.9+4.0+0-0.53-0.56+2.50, 
000010,1633514504,3.92,SC,48,0+0+0.000+0+0+1.43+322.5+3.99+14.3+1.62+101.51+1.000+23.1-1.7+4.0+0+1.13-0.87+3.99, 
000011,1633518104,3.92,SC,48,0+0+0.000+0+0+1.30+192.9+3.55+14.5+1.65+101.47+0.996+23.1-1.7+4.0+0-1.26-0.29+3.55, 
000024,1633564904,3.82,SC,48,0+143+0.000+0+0+1.62+136.5+6.08+19.3+1.65+101.37+0.738+23.1-1.8+4.0+0-1.18+1.11+6.08, 
000025,1633568504,3.81,SC,48,0+41+0.000+0+0+0.69+197.6+2.26+16.6+1.65+101.35+0.871+23.1-2.0+4.0+0-0.65-0.21+2.26, 
000026,1633572104,3.80,SC,48,0+9+0.000+0+0+1.11+34.1+3.56+15.4+1.65+101.36+0.941+23.1-1.8+4.1+0+0.92+0.62+3.56, 
000027,1633575704,3.73,SC,48,0+0+0.000+0+0+1.43+359.2+3.79+14.4+1.63+101.38+0.995+23.1-1.9+4.1+0+1.43-0.02+3.79, 
000028,1633579304,3.79,SC,48,0+0+0.000+0+0+1.78+348.9+4.05+13.9+1.58+101.40+1.000+23.1-1.8+3.9+0+1.74-0.34+4.05, 
000029,1633582904,3.79,SC,48,0+0+0.000+0+0+1.52+344.8+3.64+13.8+1.58+101.45+1.000+23.1-1.9+4.0+0+1.47-0.40+3.64, 
000000,1633587769,3.76,SC,48,0+0+0.000+0+0+0.28+250.0+0.92+12.8+1.48+101.45+1.000+23.1-1.8+4.0+0-0.10-0.26+0.92, 
000001,1633590049,3.75,SC,48,0+0+0.000+0+0+0.27+225.6+1.19+12.7+1.47+101.44+1.000+23.1-1.8+3.9+0-0.19-0.19+1.19, 
000002,1633593649,3.76,SC,48,0+0+0.000+0+0+0.32+203.2+0.89+12.6+1.46+101.43+1.000+23.1-2.0+4.1+0-0.30-0.13+0.89, 
000003,1633597249,3.74,SC,48,0+0+0.000+0+0+0.28+206.9+0.93+12.6+1.46+101.40+1.000+23.1-1.9+4.0+0-0.25-0.13+0.93, 
000004,1633600849,3.75,SC,48,0+0+0.000+0+0+0.27+204.9+1.25+12.5+1.44+101.40+1.000+23.1-1.7+4.0+0-0.24-0.11+1.25, 
000005,1633604449,3.74,SC,48,0+0+0.000+0+0+0.27+206.3+1.09+12.4+1.44+101.36+1.000+23.1-1.8+3.9+0-0.24-0.12+1.09, 
000006,1633608049,3.74,SC,48,0+0+0.000+0+0+0.37+206.0+1.57+12.7+1.47+101.37+1.000+23.1-1.8+3.9+0-0.33-0.16+1.57, 
000007,1633611649,3.69,SC,48,0+0+0.000+0+0+0.43+217.9+1.58+12.9+1.48+101.39+1.000+23.1-1.7+4.0+0-0.34-0.27+1.58, 
000008,1633615249,3.71,SC,48,0+0+0.000+0+0+0.32+241.0+1.12+12.9+1.49+101.39+1.000+23.1-1.6+4.1+0-0.16-0.28+1.12, 
000009,1633618849,3.71,SC,48,0+6+0.000+0+0+0.45+222.6+2.13+13.1+1.51+101.41+1.000+23.1-1.9+3.9+0-0.33-0.31+2.13, 
000010,1633622449,3.69,SC,48,0+37+0.000+0+0+0.41+219.7+1.25+13.5+1.54+101.45+1.000+23.1-2.0+4.1+0-0.32-0.26+1.25, 
000011,1633626049,3.69,SC,48,0+59+0.000+0+0+0.48+221.9+1.88+14.2+1.62+101.48+0.998+23.1-1.9+3.8+0-0.36-0.32+1.88, 
000000,1633633575,3.74,SC,48,0+280+0.000+0+0+1.26+54.7+2.91+16.9+1.65+101.47+0.846+23.1-1.9+4.1+0+0.73+1.03+2.91, 
000000,1633633935,3.76,SC,48,0+410+0.000+0+0+1.67+309.0+4.67+17.0+1.65+101.47+0.848+23.1-1.9+4.1+0+1.05-1.30+4.67, 
000001,1633636815,3.78,SC,48,0+542+0.000+0+0+0.73+272.8+4.85+17.0+1.65+101.45+0.855+23.1-1.9+3.9+0+0.04-0.73+4.85, 
000002,1633640415,3.75,SC,48,0+548+0.000+0+0+0.43+249.7+0.43+17.9+1.65+101.42+0.805+23.1-1.9+4.0+0-0.15-0.40+0.43, 
000003,1633644015,3.74,SC,48,0+420+0.000+0+0+0.43+249.7+0.43+18.1+1.65+101.37+0.799+23.1-1.8+4.2+0-0.15-0.40+0.43, 
000004,1633647615,3.72,SC,48,0+358+0.000+0+0+0.43+249.7+0.43+17.8+1.65+101.37+0.808+23.1-1.9+3.9+0-0.15-0.40+0.43, 
000005,1633651215,3.74,SC,48,0+137+0.000+0+0+2.59+305.3+7.60+16.6+1.65+101.36+0.876+23.1-1.9+3.9+0+1.50-2.12+7.60, 
000006,1633654815,3.72,SC,48,0+42+0.000+0+0+5.84+302.6+5.86+14.9+1.64+101.36+0.968+23.1-1.8+4.0+0+3.15-4.92+5.86, 
000007,1633658415,3.73,SC,48,0+5+0.000+0+0+2.77+305.5+9.00+13.9+1.59+101.41+1.000+23.1-1.8+3.8+0+1.61-2.26+9.00, 
000015,1633687215,3.64,SC,48,0+0+0.000+0+0+0.69+223.7+2.71+12.8+1.48+101.56+1.000+23.1-1.9+4.0+0-0.50-0.48+2.71, 
000008,1633662015,3.71,SC,48,0+0+0.000+0+0+0.63+210.9+1.58+13.6+1.55+101.45+1.000+23.1-1.9+3.7+0-0.54-0.32+1.58, 
000009,1633665615,3.70,SC,48,0+0+0.000+0+0+0.56+230.0+1.66+13.4+1.54+101.48+1.000+23.1-1.8+4.2+0-0.36-0.43+1.66, 
000010,1633669215,3.69,SC,48,0+0+0.000+0+0+0.56+269.9+2.01+13.3+1.53+101.50+1.000+23.1-1.9+3.8+0-0.00-0.56+2.01, 
000011,1633672815,3.67,SC,48,0+0+0.000+0+0+0.63+218.6+1.56+13.2+1.52+101.53+1.000+23.1-1.6+3.9+0-0.49-0.39+1.56, 
000012,1633676415,3.66,SC,48,0+0+0.000+0+0+0.56+235.8+1.91+13.1+1.51+101.54+1.000+23.1-1.9+4.1+0-0.32-0.46+1.91, 
000016,1633690815,3.63,SC,48,0+0+0.000+0+0+0.93+17.5+2.91+12.7+1.47+101.57+1.000+23.1-2.0+4.0+0+0.89+0.28+2.91, 
000000,1633691144,3.62,SC,48,0+0+0.000+0+0+1.02+190.0+2.17+12.7+1.47+101.56+1.000+23.1-1.8+3.6+0-1.00-0.18+2.17, 
000000,1633691474,3.62,SC,48,0+0+0.000+0+0+1.04+324.5+2.14+12.7+1.47+101.57+1.000+23.1-1.8+4.0+0+0.85-0.61+2.14, 
000001,1633694474,3.61,SC,48,0+0+0.000+0+0+1.15+31.6+4.07+12.6+1.46+101.56+1.000+23.1-2.0+3.8+0+0.98+0.60+4.07, 
000002,1633698074,3.61,SC,48,0+0+0.000+0+0+1.10+43.2+2.95+12.5+1.45+101.56+1.000+23.1-1.8+4.0+0+0.80+0.75+2.95, 
000003,1633701674,3.60,SC,48,0+0+0.000+0+0+0.97+36.8+2.63+12.4+1.44+101.59+1.000+23.1-1.9+3.9+0+0.78+0.58+2.63, 
000004,1633705274,3.61,SC,48,0+2+0.000+0+0+0.83+19.7+7.44+12.1+1.41+101.62+1.000+23.1-1.9+3.8+0+0.78+0.28+7.44, 
000005,1633708874,3.59,SC,48,0+24+0.000+0+0+0.48+17.8+1.84+12.6+1.46+101.65+1.000+23.1-1.9+3.9+0+0.46+0.15+1.84, 
000008,1633719675,3.75,SC,48,0+67+0.000+0+0+1.26+37.0+4.05+16.4+1.65+101.74+0.883+23.1-1.9+4.0+0+1.01+0.76+4.05, 
000009,1633723275,3.78,SC,48,0+607+0.000+0+0+1.81+164.1+1.82+16.3+1.65+101.75+0.891+23.1-2.0+4.0+0-1.74+0.50+1.82, 
000010,1633726875,3.76,SC,48,0+619+0.000+0+0+1.81+164.1+1.82+16.9+1.65+101.73+0.861+23.1-2.2+4.0+0-1.74+0.50+1.82, 
000011,1633730475,3.76,SC,48,0+559+0.000+0+0+1.82+164.1+1.83+17.8+1.65+101.72+0.808+23.1-2.0+4.0+0-1.75+0.50+1.83, 
000012,1633734075,3.75,SC,48,0+432+0.000+0+0+1.82+164.1+1.83+17.6+1.65+101.74+0.813+23.1-1.6+3.8+0-1.75+0.50+1.83, 
000000,1633738005,3.74,SC,48,0+56+0.000+0+0+1.20+33.0+2.43+15.4+1.65+101.82+0.938+23.1-2.0+3.8+0+1.01+0.65+2.43, 
000001,1633741245,3.73,SC,48,0+41+0.000+0+0+1.12+35.5+3.22+14.8+1.65+101.83+0.980+23.1-1.8+4.0+0+0.91+0.65+3.22, 
000002,1633744845,3.73,SC,48,0+3+0.000+0+0+0.83+30.1+2.62+14.0+1.59+101.86+1.000+23.1-1.9+3.8+0+0.72+0.42+2.62, 
000003,1633748445,3.72,SC,48,0+0+0.000+0+0+0.45+28.2+1.66+13.5+1.55+101.89+1.000+23.1-1.9+3.9+0+0.40+0.21+1.66, 
000004,1633752165,3.69,SC,48,0+0+0.000+0+0+0.38+329.2+1.48+13.4+1.54+101.96+1.000+23.1-1.8+3.6+0+0.33-0.19+1.48, 
000005,1633755645,3.69,SC,48,0+0+0.000+0+0+0.31+257.6+0.80+13.2+1.52+101.96+1.000+23.1-1.9+3.7+0-0.07-0.30+0.80, 
000006,1633759245,3.68,SC,48,0+0+0.000+0+0+0.31+250.3+1.00+13.2+1.52+101.93+1.000+23.1-2.0+4.0+0-0.11-0.29+1.00, 
000007,1633762845,3.66,SC,48,0+0+0.000+0+0+0.35+304.3+1.26+13.5+1.55+101.96+1.000+23.1-2.0+3.5+0+0.20-0.29+1.26, 
000008,1633766445,3.66,SC,48,0+0+0.000+0+0+0.40+335.1+1.09+13.4+1.54+101.98+1.000+23.1-1.8+4.0+0+0.36-0.17+1.09, 
000009,1633770045,3.65,SC,48,0+0+0.000+0+0+0.56+173.2+1.87+12.3+1.43+102.00+1.000+23.1-1.8+4.0+0-0.56+0.07+1.87, 
000000,1633775024,3.64,SC,48,0+0+0.000+0+0+0.39+263.4+1.03+11.7+1.37+102.01+1.000+23.1-2.0+3.8+0-0.04-0.38+1.03, 
000001,1633777304,3.62,SC,48,0+0+0.000+0+0+0.37+273.5+1.00+11.6+1.36+101.99+1.000+23.1-1.9+3.8+0+0.02-0.37+1.00, 
000002,1633780904,3.63,SC,48,0+0+0.000+0+0+0.58+252.5+1.85+11.3+1.34+101.99+1.000+23.1-1.8+3.9+0-0.18-0.56+1.85, 
000003,1633784504,3.62,SC,48,0+0+0.000+0+0+0.59+243.9+1.81+11.0+1.31+102.01+1.000+23.1-1.8+3.8+0-0.26-0.53+1.81, 
000004,1633788104,3.60,SC,48,0+0+0.000+0+0+0.66+237.2+1.99+10.4+1.26+102.06+1.000+23.1-1.8+3.7+0-0.36-0.56+1.99, 
000005,1633791704,3.60,SC,48,0+6+0.000+0+0+0.58+295.4+1.54+10.2+1.25+102.08+1.000+23.1-1.9+3.7+0+0.25-0.52+1.54, 
000006,1633795304,3.60,SC,48,0+24+0.000+0+0+0.70+34.2+2.34+12.0+1.40+102.10+1.000+23.1-2.0+3.9+0+0.58+0.40+2.34, 
000000,1633820895,3.73,SC,48,0+363+0.000+0+0+1.14+37.1+2.20+21.6+1.65+101.85+0.649+23.1-2.0+3.7+0+0.91+0.69+2.20, 
000000,1633824404,3.73,SC,48,0+17+0.000+0+0+0.93+252.1+5.48+20.1+1.65+101.85+0.707+23.1-2.0+3.8+0-0.29-0.89+5.48, 
000001,1633827644,3.72,SC,48,0+12+0.000+0+0+0.52+103.3+2.38+19.1+1.65+101.85+0.744+23.1-1.9+3.9+0-0.12+0.51+2.38, 
000002,1633831244,3.72,SC,48,0+3+0.000+0+0+0.62+339.4+5.65+17.6+1.65+101.85+0.817+23.1-1.9+3.8+0+0.58-0.22+5.65, 
000003,1633834844,3.70,SC,48,0+0+0.000+0+0+0.32+112.9+2.69+16.0+1.65+101.90+0.909+23.1-2.0+3.9+0-0.12+0.29+2.69, 
000004,1633838444,3.69,SC,48,0+0+0.000+0+0+0.20+249.8+0.61+14.5+1.63+101.95+0.991+23.1-1.9+3.7+0-0.07-0.18+0.61, 
000005,1633842044,3.67,SC,48,0+0+0.000+0+0+0.28+259.9+0.72+13.3+1.53+101.96+1.000+23.1-1.9+3.8+0-0.05-0.27+0.72, 
000006,1633845644,3.66,SC,48,0+0+0.000+0+0+0.30+251.3+0.83+12.4+1.44+102.01+1.000+23.1-1.9+3.8+0-0.10-0.29+0.83, 
000007,1633849244,3.65,SC,48,0+0+0.000+0+0+0.35+246.0+1.27+11.8+1.38+101.99+1.000+23.1-2.1+3.9+0-0.14-0.32+1.27, 
000008,1633852844,3.65,SC,48,0+0+0.000+0+0+0.35+283.5+0.96+11.2+1.33+101.99+1.000+23.1-1.8+3.8+0+0.08-0.34+0.96, 
000009,1633856444,3.64,SC,48,0+0+0.000+0+0+0.26+258.9+0.67+10.6+1.27+101.98+1.000+23.1-1.9+3.9+0-0.05-0.25+0.67, 
000010,1633860044,3.63,SC,48,0+0+0.000+0+0+0.26+268.9+0.77+9.9+1.22+101.96+1.000+23.1-2.1+3.9+0-0.00-0.26+0.77, 
000011,1633863644,3.62,SC,48,0+0+0.000+0+0+0.20+239.6+0.71+9.5+1.19+101.93+1.000+23.1-2.0+3.8+0-0.10-0.17+0.71, 
000012,1633867244,3.61,SC,48,0+0+0.000+0+0+0.26+235.2+0.55+9.5+1.19+101.89+1.000+23.1-2.0+3.8+0-0.15-0.22+0.55, 
000013,1633870844,3.60,SC,48,0+0+0.000+0+0+0.18+244.7+0.40+9.1+1.16+101.87+1.000+23.1-1.9+3.8+0-0.08-0.17+0.40, 
000014,1633874444,3.59,SC,48,0+0+0.000+0+0+0.11+238.3+0.33+8.7+1.13+101.87+1.000+23.1-2.0+3.9+0-0.06-0.10+0.33, 
000015,1633878044,3.58,SC,48,0+8+0.000+0+0+0.09+237.7+0.32+8.8+1.13+101.85+1.000+23.1-2.0+3.9+0-0.05-0.08+0.32, 
000018,1633888964,3.62,SC,48,0+43+0.000+0+0+0.51+33.8+1.89+18.0+1.65+101.87+0.799+23.1-2.1+3.7+0+0.42+0.28+1.89, 
000016,1633881644,3.58,SC,48,0+26+0.000+0+0+0.20+281.5+0.83+11.4+1.35+101.88+1.000+23.1-1.9+3.6+0+0.04-0.19+0.83, 
000017,1633885244,3.59,SC,48,0+34+0.000+0+0+0.34+19.5+1.17+15.4+1.64+101.90+0.936+23.1-1.9+3.8+0+0.32+0.11+1.17, 
000019,1633892444,3.71,SC,48,0+60+0.000+0+0+0.84+49.4+3.76+18.6+1.65+101.85+0.767+23.1-2.0+3.9+0+0.55+0.64+3.76, 
000020,1633896044,3.77,SC,48,0+578+0.000+0+0+0.98+44.2+4.10+18.9+1.65+101.79+0.757+23.1-2.0+3.8+0+0.71+0.69+4.10, 
000021,1633899644,3.73,SC,48,0+601+0.000+0+0+0.78+93.2+5.36+21.3+1.65+101.69+0.653+23.1-1.9+3.9+0-0.04+0.78+5.36, 
000022,1633903244,3.74,SC,48,0+545+0.000+0+0+0.66+32.3+1.88+21.4+1.65+101.61+0.650+23.1-2.2+3.7+0+0.56+0.35+1.88, 
000023,1633906844,3.74,SC,48,0+437+0.000+0+0+0.51+39.4+1.49+22.3+1.65+101.53+0.614+23.1-2.1+3.8+0+0.40+0.33+1.49, 
000024,1633910444,3.74,SC,48,0+191+0.000+0+0+2.47+341.9+5.68+21.1+1.65+101.48+0.659+23.1-1.9+3.9+0+2.35-0.77+5.68, 
000025,1633914044,3.72,SC,48,0+13+0.000+0+0+3.43+299.1+3.45+18.6+1.65+101.45+0.768+23.1-2.0+3.9+0+1.67-2.99+3.45, 
000030,1633932044,3.67,SC,48,0+0+0.000+0+0+1.31+70.9+6.99+13.5+1.55+101.39+1.000+23.1-2.1+3.6+0+0.43+1.24+6.99, 
000026,1633917644,3.72,SC,48,0+3+0.000+0+0+2.21+315.7+8.45+17.4+1.65+101.40+0.830+23.1-2.0+3.6+0+1.58-1.55+8.45, 
000027,1633921244,3.71,SC,48,0+5.34+18.3+8.98+15.8+1.65+101.41+0.918+23.1-1.8+3.8+0+5.07+1.68+8.98, 
000028,1633924844,3.69,SC,48,0+0+0.000+0+0+1.71+268.0+4.10+15.0+1.65+101.41+0.964+23.1-1.9+3.7+0-0.06-1.71+4.10, 
000029,1633928444,3.69,SC,48,0+0+0.000+0+0+0.82+222.3+4.34+14.5+1.64+101.40+0.992+23.1-2.0+3.9+0-0.61-0.55+4.34, 
000031,1633935644,3.65,SC,48,0+0+0.000+0+0+3.87+44.2+6.33+12.2+1.42+101.38+1.000+23.1-2.0+3.7+0+2.78+2.70+6.33, 
000000,1633946775,3.63,SC,48,0+0+0.000+0+0+0.70+277.0+1.41+12.6+1.46+101.48+1.000+23.1-1.8+3.6+0+0.09-0.70+1.41, 
000001,1633950015,3.62,SC,48,0+0+0.000+0+0+0.42+9.2+1.99+12.5+1.45+101.47+1.000+23.1-1.8+3.8+0+0.41+0.07+1.99, 
000000,1633976714,3.65,SC,48,0+50+0.000+0+0+1.18+310.2+4.11+17.6+1.65+101.40+0.818+23.1-2.1+3.6+0+0.76-0.90+4.11, 
